island,year,source_table,area,area_type,area_pop_total,sex,age_band,count,data_type,notes
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,35-39,67,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,40-44,77,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,45-49,81,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,50-54,96,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,55-59,98,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,60-64,69,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,65-69,57,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,70-74,76,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,75-79,55,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,80-84,36,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,85+,23,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,0-4,27,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,5-9,37,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,10-14,50,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,15-19,50,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,20-24,44,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,25-29,25,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,30-34,31,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,35-39,36,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,40-44,46,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,45-49,62,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,50-54,91,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,55-59,120,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,60-64,74,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,65-69,57,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,70-74,68,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,75-79,59,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,80-84,46,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,All,85+,29,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,0-4,14,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,5-9,15,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,10-14,24,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,15-19,22,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,20-24,30,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,25-29,14,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,30-34,9,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,35-39,16,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,40-44,22,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,45-49,27,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,50-54,49,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,55-59,59,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,60-64,35,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,65-69,32,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,70-74,27,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,75-79,33,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,80-84,23,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Male,85+,15,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,0-4,13,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,5-9,22,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,10-14,26,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,15-19,28,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,20-24,14,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,25-29,11,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,30-34,22,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,35-39,20,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,40-44,24,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,45-49,35,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,50-54,42,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,55-59,61,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,60-64,39,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,65-69,25,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,70-74,41,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,75-79,26,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,80-84,23,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Maughold,Parish,952,Female,85+,14,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,0-4,45,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,5-9,62,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,10-14,86,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,15-19,80,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,20-24,59,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,25-29,58,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,30-34,76,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,35-39,66,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,40-44,81,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,45-49,105,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,50-54,111,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,55-59,139,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,60-64,131,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,65-69,128,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,70-74,108,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,75-79,86,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,80-84,48,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,All,85+,53,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,0-4,22,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,5-9,34,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,10-14,52,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,15-19,42,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,20-24,30,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,25-29,28,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,30-34,35,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,35-39,33,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,40-44,39,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,45-49,53,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,50-54,58,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,55-59,62,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,60-64,67,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,65-69,56,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,70-74,62,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,75-79,36,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,80-84,27,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Male,85+,21,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,0-4,23,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,5-9,28,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,10-14,34,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,15-19,38,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,20-24,29,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,25-29,30,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,30-34,41,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,35-39,33,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,40-44,42,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,45-49,52,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,50-54,53,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,55-59,77,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,60-64,64,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,65-69,72,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,70-74,46,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,75-79,50,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,80-84,21,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Michael,Parish,1522,Female,85+,32,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,0-4,65,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,5-9,74,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,10-14,85,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,15-19,75,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,20-24,90,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,25-29,92,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,30-34,68,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,35-39,93,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,40-44,82,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,45-49,105,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,50-54,123,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,55-59,121,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,60-64,131,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,65-69,78,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,70-74,88,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,75-79,59,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,80-84,37,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,All,85+,21,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,0-4,35,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,5-9,37,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,10-14,43,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,15-19,34,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,20-24,44,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,25-29,56,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,30-34,27,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,35-39,47,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,40-44,42,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,45-49,45,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,50-54,62,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,55-59,61,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,60-64,66,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,65-69,37,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,70-74,43,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,75-79,31,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,80-84,15,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Male,85+,11,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,0-4,30,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,5-9,37,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,10-14,42,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,15-19,41,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,20-24,46,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,25-29,36,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,30-34,41,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,35-39,46,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,40-44,40,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,45-49,60,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,50-54,61,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,55-59,60,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,60-64,65,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,65-69,41,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,70-74,45,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,75-79,28,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,80-84,22,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Patrick,Parish,1487,Female,85+,10,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,0-4,51,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,5-9,88,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,10-14,85,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,15-19,77,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,20-24,66,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,25-29,57,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,30-34,60,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,35-39,75,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,40-44,102,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,45-49,111,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,50-54,125,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,55-59,135,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,60-64,151,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,65-69,132,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,70-74,135,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,75-79,84,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,80-84,63,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,All,85+,64,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,0-4,25,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,5-9,45,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,10-14,40,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,15-19,39,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,20-24,35,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,25-29,26,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,30-34,27,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,35-39,33,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,40-44,49,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,45-49,52,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,50-54,69,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,55-59,65,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,60-64,67,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,65-69,66,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,70-74,68,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,75-79,41,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,80-84,29,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Male,85+,31,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,0-4,26,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,5-9,43,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,10-14,45,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,15-19,38,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,20-24,31,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,25-29,31,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,30-34,33,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,35-39,42,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,40-44,53,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,45-49,59,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,50-54,56,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,55-59,70,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,60-64,84,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,65-69,66,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,70-74,67,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,75-79,43,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,80-84,34,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Rushen,Parish,1661,Female,85+,33,published_exact,Part I Table 2.3
